L,kappa,lambda,eps_2,eps,acceptance_rate,delta_H_abs_mean,delta_H_abs_std,N_steps,N_trajectories,batch_size,seed
16,0.28,1.0,0.12736842105263158,0.35688712648767756,0.557200014591217,1.129123279692064,0.9367050688065065,3,100,100,86471
16,0.28,1.0,0.14684210526315788,0.38319982419510307,0.3968999981880188,1.893294990320936,1.484062979068178,3,100,100,41180
16,0.28,1.0,0.16631578947368422,0.4078183290065372,0.3547999858856201,2.215610569764549,1.7566412024948244,2,100,100,79252
16,0.28,1.0,0.18578947368421053,0.4310330308505492,0.2289000004529953,3.38746103083209,2.464468610203438,2,100,100,86696
16,0.28,1.0,0.20526315789473684,0.45305977298225986,0.14559999108314514,4.916483457500295,3.313710999957618,2,100,100,80916
16,0.28,1.0,0.22473684210526315,0.4740641750915831,0.08669999986886978,6.808324843641751,4.213793398032763,2,100,100,753
16,0.28,1.0,0.2442105263157895,0.4941766144970738,0.045099999755620956,9.422354948513398,5.373209397476274,2,100,100,99409
16,0.28,1.0,0.26368421052631574,0.513501908980206,0.023499999195337296,12.525428398629044,6.66473270322665,2,100,100,88965
16,0.28,1.0,0.28315789473684216,0.5321258260382051,0.00969999935477972,16.438553367707804,8.20604900795492,2,100,100,20288
16,0.28,1.0,0.3026315789473685,0.5501196042201809,0.004900000058114529,20.144010514038786,20.530412483982992,2,100,100,94465
16,0.28,1.0,0.32210526315789473,0.5675431817561504,0.002300000051036477,25.86063963638086,106.20987061781143,2,100,100,55032
16,0.28,1.0,0.3415789473684211,0.5844475574150525,0.001500000013038516,38.86941431209027,471.45327760618136,2,100,100,21293
16,0.28,1.0,0.3610526315789474,0.6008765526952665,0.0008999999845400453,79.47263783941412,2356.0815320380952,2,100,100,2203
16,0.28,1.0,0.3805263157894737,0.616868151057804,0.0004999999655410647,574.7955530256421,20656.43048952554,2,100,100,9400
16,0.28,1.0,0.4,0.6324555320336759,9.999999747378752e-05,1548.7890366440724,42050.844613715555,2,100,100,36937
16,0.28,2.0,1e-06,0.001,1.0,5.00255060753716e-06,3.8135198049399023e-06,1000,100,100,83266
16,0.28,2.0,1.4649382061914714e-06,0.0012103463166348181,1.0,7.257734650619341e-06,5.47651733147515e-06,826,100,100,20156
16,0.28,2.0,2.1460439479594814e-06,0.0014649382061914698,1.0,1.0759149553405223e-05,8.095422668726988e-06,683,100,100,68385
16,0.28,2.0,3.1438217715318246e-06,0.0017730825619614629,0.9998999834060669,1.522451635233324e-05,1.1648167367421508e-05,564,100,100,81091
16,0.28,2.0,4.605504626573514e-06,0.0021460439479594807,1.0,2.2991955378194007e-05,1.767709165567179e-05,466,100,100,57620
16,0.28,2.0,6.7467796862591274e-06,0.002597456387749201,0.9998999834060669,3.341570862482968e-05,2.5210655669802734e-05,385,100,100,6396
16,0.28,2.0,9.883615331157482e-06,0.0031438217715318217,1.0,4.909059299631622e-05,3.730578506149061e-05,318,100,100,53326
16,0.28,2.0,1.4478885713912363e-05,0.0038051131013298886,1.0,7.185086045799949e-05,5.4526841780738924e-05,263,100,100,99531
16,0.28,2.0,2.1210672865390052e-05,0.004605504626573515,0.9998999834060669,0.00010466215663107619,8.042926272085908e-05,217,100,100,63588
16,0.28,2.0,3.1072325059538616e-05,0.005574255561017867,0.9997999668121338,0.00015594125772348095,0.00011802681398317126,179,100,100,87422
16,0.28,2.0,4.55190361349187e-05,0.0067467796862591195,0.9998999834060669,0.00022844113238271576,0.000171677562885639,148,100,100,57044
16,0.28,2.0,6.668257514305255e-05,0.008165939942410338,1.0,0.0003315493463749249,0.00025546905454073703,122,100,100,70585
16,0.28,2.0,9.768585201429122e-05,0.009883615331157482,0.9998999834060669,0.0004895035523267097,0.00036737175141895697,101,100,100,72759
16,0.28,2.0,0.00014310373682010125,0.011962597411101873,0.9996999502182007,0.000709391169771834,0.0005396853932749953,84,100,100,39705
16,0.28,2.0,0.0002096381315165353,0.014478885713912355,0.9995999932289124,0.0010457886413639643,0.0008009334378749726,69,100,100,80589
16,0.28,2.0,0.0003071069083331647,0.0175244659928103,0.9991999864578247,0.0015548526283467028,0.0011856990209450067,57,100,100,7281
16,0.28,2.0,0.00044989264340259425,0.02121067286539006,0.9980999827384949,0.0022262277804922124,0.001679713224431785,47,100,100,4443
16,0.28,2.0,0.000659064922004935,0.02567225977597093,0.9982999563217163,0.003343728914358457,0.002526534105964104,39,100,100,36803
16,0.28,2.0,0.0009654893846056303,0.031072325059538598,0.9979999661445618,0.004745473634081691,0.00359960697128414,32,100,100,24338
16,0.28,2.0,0.0014143822871810778,0.03760827418509227,0.9968999624252319,0.006914280977617091,0.00535619004076433,27,100,100,90603
16,0.28,2.0,0.002071982650652037,0.04551903613491873,0.9945999979972839,0.01039767987187991,0.007932798623848655,22,100,100,2862
16,0.28,2.0,0.0030353265475060406,0.05509379772266603,0.9901999831199646,0.015200966484795441,0.01150847902059114,18,100,100,29906
16,0.28,2.0,0.004446565827708846,0.06668257514305252,0.988599956035614,0.022282758810017983,0.016862888708261817,15,100,100,82290
16,0.28,2.0,0.006513944167356084,0.08070900920811805,0.9857999682426453,0.03317219342540292,0.025274169252794403,12,100,100,85840
16,0.28,2.0,0.009542525683758019,0.0976858520142913,0.9745000004768372,0.04882245592187741,0.03679282635701407,10,100,100,55177
16,0.28,2.0,0.013979210457700486,0.11823371117283127,0.967199981212616,0.07180130322291728,0.05440923610092596,8,100,100,66790
16,0.28,2.0,0.020478679491876803,0.14310373682010125,0.9508000016212463,0.10477848968421115,0.0792224724403526,7,100,100,6102
16,0.28,2.0,0.03,0.17320508075688773,0.9233999848365784,0.15968052818436668,0.12203572001579095,6,100,100,97325
16,0.28,2.0,0.04947368421052632,0.22242680641174148,0.8313999772071838,0.3532377046847334,0.2815915621660602,4,100,100,70842
16,0.28,2.0,0.06894736842105263,0.26257830912139835,0.625,0.8828376689616854,0.7137068262030395,4,100,100,53534
16,0.28,2.0,0.08842105263157896,0.29735677667001126,0.38089999556541443,1.9580566796649321,1.4965758268673908,3,100,100,205
16,0.28,2.0,0.10789473684210528,0.3284733426658932,0.15489999949932098,4.505649714817178,2.975343875898061,3,100,100,25128
16,0.28,2.0,0.12736842105263158,0.35688712648767756,0.0405999980866909,9.293637033874216,5.094771450655996,3,100,100,3258
16,0.28,2.0,0.14684210526315788,0.38319982419510307,0.008799999952316284,16.61667799344253,8.613406677164665,3,100,100,99912
16,0.28,2.0,0.16631578947368422,0.4078183290065372,0.007699999958276749,16.485178550895903,7.246628909680454,2,100,100,70515
16,0.28,2.0,0.18578947368421053,0.4310330308505492,0.0030999998562037945,23.520385140068715,9.772601774289555,2,100,100,78031
16,0.28,2.0,0.20526315789473684,0.45305977298225986,0.000699999975040555,32.42937622038863,14.859157230514967,2,100,100,95276
16,0.28,2.0,0.22473684210526315,0.4740641750915831,0.0005999999702908099,45.938192590670035,145.15723408893965,2,100,100,80039
16,0.28,2.0,0.2442105263157895,0.4941766144970738,9.999999747378752e-05,1267.432208700932,67080.02705771493,2,100,100,50874
16,0.28,2.0,0.26368421052631574,0.513501908980206,0.0,3805.977659556217,103453.17066406814,2,100,100,64445
16,0.28,2.0,0.28315789473684216,0.5321258260382051,0.0,15105.642667355016,222886.9149930696,2,100,100,9094
16,0.28,2.0,0.3026315789473685,0.5501196042201809,0.0,57057.555035584825,453981.85699285584,2,100,100,9454
16,0.28,2.0,0.32210526315789473,0.5675431817561504,0.0,640899.3860979266,50419518.94924721,2,100,100,51136
16,0.28,2.0,0.3415789473684211,0.5844475574150525,0.0,3.807479929285374e+19,3.806795195803397e+21,2,100,100,35595
16,0.28,2.0,0.3610526315789474,0.6008765526952665,0.0,5.434221054290181e+18,5.429809396249621e+20,2,100,100,68369
16,0.28,2.0,0.3805263157894737,0.616868151057804,0.0,4.302992203818403e+25,4.175227113503667e+27,2,100,100,97872
16,0.28,2.0,0.4,0.6324555320336759,0.0,5.495559368527413e+28,5.493419901714202e+30,2,100,100,54794
16,0.28,5.0,1e-06,0.001,0.9998999834060669,6.670389561142542e-06,5.111004407489567e-06,1000,100,100,999
16,0.28,5.0,1.4649382061914714e-06,0.0012103463166348181,1.0,9.676794674123813e-06,7.4976459720478806e-06,826,100,100,37779
16,0.28,5.0,2.1460439479594814e-06,0.0014649382061914698,1.0,1.4207400586332143e-05,1.0992066713503768e-05,683,100,100,2619
16,0.28,5.0,3.1438217715318246e-06,0.0017730825619614629,1.0,2.135729926106933e-05,1.6380547448727073e-05,564,100,100,74647
16,0.28,5.0,4.605504626573514e-06,0.0021460439479594807,0.9998999834060669,3.085520919110536e-05,2.425856394645546e-05,466,100,100,71511
16,0.28,5.0,6.7467796862591274e-06,0.002597456387749201,1.0,4.527787927524685e-05,3.503492516189663e-05,385,100,100,5885
16,0.28,5.0,9.883615331157482e-06,0.0031438217715318217,1.0,6.542021844458361e-05,5.1411575653744886e-05,318,100,100,22667
16,0.28,5.0,1.4478885713912363e-05,0.0038051131013298886,1.0,9.737084542146875e-05,7.599589797465e-05,263,100,100,44076
16,0.28,5.0,2.1210672865390052e-05,0.004605504626573515,1.0,0.0001410062760017496,0.00010965096007346454,217,100,100,65467
16,0.28,5.0,3.1072325059538616e-05,0.005574255561017867,0.9997999668121338,0.00020616096632581675,0.00015887756142592005,179,100,100,16592
16,0.28,5.0,4.55190361349187e-05,0.0067467796862591195,0.9998999834060669,0.0003028015339630457,0.00023505792629178448,148,100,100,30280
16,0.28,5.0,6.668257514305255e-05,0.008165939942410338,0.9994999766349792,0.00045592784899789365,0.0003502735054657285,122,100,100,7945
16,0.28,5.0,9.768585201429122e-05,0.009883615331157482,0.9994999766349792,0.000653440617073386,0.0005100492659884522,101,100,100,18813
16,0.28,5.0,0.00014310373682010125,0.011962597411101873,0.9997999668121338,0.0009504508339458739,0.0007476659231069609,84,100,100,59248
16,0.28,5.0,0.0002096381315165353,0.014478885713912355,0.9995999932289124,0.0013986147563283852,0.001093331578445993,69,100,100,99147
16,0.28,5.0,0.0003071069083331647,0.0175244659928103,0.9987999796867371,0.0020358895710334765,0.0016019809978477127,57,100,100,64881
16,0.28,5.0,0.00044989264340259425,0.02121067286539006,0.9987999796867371,0.0030031260730647887,0.002328072778463865,47,100,100,92242
16,0.28,5.0,0.000659064922004935,0.02567225977597093,0.9973999857902527,0.004424544788654191,0.0034179689373169536,39,100,100,22641
16,0.28,5.0,0.0009654893846056303,0.031072325059538598,0.9968999624252319,0.0064483175573491315,0.005011749833823201,32,100,100,83072
16,0.28,5.0,0.0014143822871810778,0.03760827418509227,0.9960999488830566,0.008993114930530968,0.007002342393869933,27,100,100,23861
16,0.28,5.0,0.002071982650652037,0.04551903613491873,0.9925999641418457,0.013831187665055743,0.010804572818662789,22,100,100,51440
16,0.28,5.0,0.0030353265475060406,0.05509379772266603,0.9882999658584595,0.0205474513902951,0.01581976229137084,18,100,100,61110
16,0.28,5.0,0.004446565827708846,0.06668257514305252,0.9861999750137329,0.029906549933637155,0.023234803088213633,15,100,100,33107
16,0.28,5.0,0.006513944167356084,0.08070900920811805,0.9781999588012695,0.04692949558797648,0.03626527206257237,12,100,100,37430
16,0.28,5.0,0.009542525683758019,0.0976858520142913,0.963699996471405,0.06972826987781452,0.054326610710807334,10,100,100,89921
16,0.28,5.0,0.013979210457700486,0.11823371117283127,0.9432999491691589,0.11663537258881927,0.08925913645780256,8,100,100,67388
16,0.28,5.0,0.020478679491876803,0.14310373682010125,0.9050999879837036,0.18340735528522684,0.14461954696435528,7,100,100,66550
16,0.28,5.0,0.03,0.17320508075688773,0.758899986743927,0.52994231497709,0.4162913552456571,6,100,100,55927
16,0.28,5.0,0.04947368421052632,0.22242680641174148,0.18379999697208405,4.075132957384036,2.6971769267412005,4,100,100,24689
16,0.28,5.0,0.06894736842105263,0.26257830912139835,0.0,78.4809109146948,19.208650792569987,4,100,100,32052
16,0.28,5.0,0.08842105263157896,0.29735677667001126,0.0,141.0314661395092,30.877925834568213,3,100,100,25319
16,0.28,5.0,0.10789473684210528,0.3284733426658932,0.0,318.1352853093108,68.50280601031677,3,100,100,70574
16,0.28,5.0,0.12736842105263158,0.35688712648767756,0.0,4.928803039901721e+40,4.0007486848115335e+42,3,100,100,38359
16,0.28,5.0,0.14684210526315788,0.38319982419510307,0.0,1.7849021429997697e+65,1.7779479946714044e+67,3,100,100,67576
16,0.28,5.0,0.16631578947368422,0.4078183290065372,0.0,369381.925829944,2491816.1732425713,2,100,100,18367
16,0.28,5.0,0.18578947368421053,0.4310330308505492,0.0,2.865757780035667e+16,2.4224057421326915e+18,2,100,100,63395
16,0.28,5.0,0.20526315789473684,0.45305977298225986,0.0,4.260193535096055e+23,2.8601542023898767e+25,2,100,100,26966
16,0.28,5.0,0.22473684210526315,0.4740641750915831,0.0,3.911223379086937e+26,2.0931905412143083e+28,2,100,100,27692
16,0.28,5.0,0.2442105263157895,0.4941766144970738,0.0,1.6269117088893008e+36,1.6172639106448245e+38,2,100,100,22831
16,0.28,5.0,0.26368421052631574,0.513501908980206,0.0,8.459418705735073e+39,8.437838107500035e+41,2,100,100,78652
16,0.28,5.0,0.28315789473684216,0.5321258260382051,0.0,4.751616664807442e+41,4.707330892846239e+43,2,100,100,60384
16,0.28,5.0,0.3026315789473685,0.5501196042201809,0.0,2.1836087528324683e+47,2.1820255543853894e+49,2,100,100,43555
16,0.28,5.0,0.32210526315789473,0.5675431817561504,0.0,3.078796031999129e+48,2.8427833873652822e+50,2,100,100,3685
16,0.28,5.0,0.3415789473684211,0.5844475574150525,0.0,4.983120448348845e+52,4.851263650329226e+54,2,100,100,42638
16,0.28,5.0,0.3610526315789474,0.6008765526952665,0.0,4.799047018963697e+54,3.164530529595924e+56,2,100,100,92397
16,0.28,5.0,0.3805263157894737,0.616868151057804,0.0,6.714715526523485e+56,4.809425005520833e+58,2,100,100,90717
16,0.28,5.0,0.4,0.6324555320336759,0.0,1.0458837694999888e+60,8.871357429520986e+61,2,100,100,12015
16,0.28,10.0,1e-06,0.001,1.0,1.1657095090288295e-05,8.819675311137485e-06,1000,100,100,87167
16,0.28,10.0,1.4649382061914714e-06,0.0012103463166348181,1.0,1.7331373651092008e-05,1.3136698717441044e-05,826,100,100,24694
16,0.28,10.0,2.1460439479594814e-06,0.0014649382061914698,1.0,2.5623040401592335e-05,1.949172830235708e-05,683,100,100,91678
16,0.28,10.0,3.1438217715318246e-06,0.0017730825619614629,1.0,3.809781071506109e-05,2.8936211889014234e-05,564,100,100,44979
16,0.28,10.0,4.605504626573514e-06,0.0021460439479594807,1.0,5.4647040622938905e-05,4.1544465474533233e-05,466,100,100,78749
16,0.28,10.0,6.7467796862591274e-06,0.002597456387749201,0.9998999834060669,8.099691196513277e-05,6.251592770891588e-05,385,100,100,39275
16,0.28,10.0,9.883615331157482e-06,0.0031438217715318217,0.9997999668121338,0.0001170006463970708,8.984264947636823e-05,318,100,100,68634
16,0.28,10.0,1.4478885713912363e-05,0.0038051131013298886,0.9997999668121338,0.00017170861656167063,0.0001285944542355116,263,100,100,88516
16,0.28,10.0,2.1210672865390052e-05,0.004605504626573515,0.9998999834060669,0.0002514552809554573,0.00019136197692496163,217,100,100,92465
16,0.28,10.0,3.1072325059538616e-05,0.005574255561017867,1.0,0.00037024080203251514,0.0002810623952065697,179,100,100,15872
16,0.28,10.0,4.55190361349187e-05,0.0067467796862591195,0.9995999932289124,0.0005357812494423456,0.00040977860672404,148,100,100,10918
16,0.28,10.0,6.668257514305255e-05,0.008165939942410338,0.9993999600410461,0.0007901481844917669,0.0006033274922556805,122,100,100,44281
16,0.28,10.0,9.768585201429122e-05,0.009883615331157482,0.9996999502182007,0.001136940637504,0.0008722421791968753,101,100,100,91398
16,0.28,10.0,0.00014310373682010125,0.011962597411101873,0.9994999766349792,0.001708526651005218,0.0013113142701012667,84,100,100,42954
16,0.28,10.0,0.0002096381315165353,0.014478885713912355,0.9985999464988708,0.002469310900964712,0.0018667743653222545,69,100,100,95537
16,0.28,10.0,0.0003071069083331647,0.0175244659928103,0.9977999925613403,0.0036384521547953227,0.0027783862011991635,57,100,100,40178
16,0.28,10.0,0.00044989264340259425,0.02121067286539006,0.996999979019165,0.005324267044654016,0.004064393676030849,47,100,100,24505
16,0.28,10.0,0.000659064922004935,0.02567225977597093,0.9960999488830566,0.00794659245416492,0.006053932054697794,39,100,100,58652
16,0.28,10.0,0.0009654893846056303,0.031072325059538598,0.9942999482154846,0.011498641096764857,0.008743948446707265,32,100,100,36060
16,0.28,10.0,0.0014143822871810778,0.03760827418509227,0.9919999837875366,0.01766843111620329,0.01355953959893705,27,100,100,6952
16,0.28,10.0,0.002071982650652037,0.04551903613491873,0.9866999983787537,0.024831401665744653,0.018808567349953183,22,100,100,28679
16,0.28,10.0,0.0030353265475060406,0.05509379772266603,0.9825999736785889,0.03533802148945226,0.027175319222310236,18,100,100,9830
16,0.28,10.0,0.004446565827708846,0.06668257514305252,0.972599983215332,0.05505050763397467,0.0421391861552004,15,100,100,14164
16,0.28,10.0,0.006513944167356084,0.08070900920811805,0.962399959564209,0.07501078434426689,0.056408856289867526,12,100,100,68413
16,0.28,10.0,0.009542525683758019,0.0976858520142913,0.945099949836731,0.12219125786928776,0.09268384200588226,10,100,100,30268
16,0.28,10.0,0.013979210457700486,0.11823371117283127,0.8899999856948853,0.23189425875216554,0.18289677554517866,8,100,100,34172
16,0.28,10.0,0.020478679491876803,0.14310373682010125,0.5971999764442444,0.968295555849137,0.7622313887616997,7,100,100,25569
16,0.28,10.0,0.03,0.17320508075688773,0.002199999988079071,101.35651574668033,33.46280887213377,6,100,100,5990
16,0.28,10.0,0.04947368421052632,0.22242680641174148,0.0,658.8003585562874,152.81124809243974,4,100,100,70637
16,0.28,10.0,0.06894736842105263,0.26257830912139835,0.0,4.732795792969425e+55,4.732559147263511e+57,4,100,100,10274
16,0.28,10.0,0.08842105263157896,0.29735677667001126,0.0,1.5192117522122351e+69,1.397319510433464e+71,3,100,100,45436
16,0.28,10.0,0.10789473684210528,0.3284733426658932,0.0,1.4376387351825838e+169,inf,3,100,100,62055
16,0.28,10.0,0.12736842105263158,0.35688712648767756,0.0,8.542074523407776e+252,inf,3,100,100,71091
16,0.28,10.0,0.14684210526315788,0.38319982419510307,0.0,inf,nan,3,100,100,1521
16,0.28,10.0,0.16631578947368422,0.4078183290065372,0.0,1.024092960031072e+43,9.414387760371024e+44,2,100,100,16269
16,0.28,10.0,0.18578947368421053,0.4310330308505492,0.0,1.8769473236177263e+48,9.864710571751375e+49,2,100,100,67384
16,0.28,10.0,0.20526315789473684,0.45305977298225986,0.0,1.9486383421661532e+55,1.922805549984287e+57,2,100,100,13907
16,0.28,10.0,0.22473684210526315,0.4740641750915831,0.0,1.1996689885484232e+60,1.1112154973396265e+62,2,100,100,87050
16,0.28,10.0,0.2442105263157895,0.4941766144970738,0.0,8.661781432196279e+61,3.987513727526859e+63,2,100,100,72540
16,0.28,10.0,0.26368421052631574,0.513501908980206,0.0,8.90829402880685e+65,4.048973951081877e+67,2,100,100,23852
16,0.28,10.0,0.28315789473684216,0.5321258260382051,0.0,1.1811206180800603e+72,1.1675551334733306e+74,2,100,100,27897
16,0.28,10.0,0.3026315789473685,0.5501196042201809,0.0,1.4149018749348416e+75,1.2474164637474004e+77,2,100,100,12377
16,0.28,10.0,0.32210526315789473,0.5675431817561504,0.0,5.811852272792831e+90,5.811551525291106e+92,2,100,100,52017
16,0.28,10.0,0.3415789473684211,0.5844475574150525,0.0,8.977342397318745e+84,8.911098793338438e+86,2,100,100,91780
16,0.28,10.0,0.3610526315789474,0.6008765526952665,0.0,1.155120153573711e+91,9.607982379962644e+92,2,100,100,42382
16,0.28,10.0,0.3805263157894737,0.616868151057804,0.0,3.500217162453136e+99,3.369183069974302e+101,2,100,100,67145
16,0.28,10.0,0.4,0.6324555320336759,0.0,2.1212737618884237e+114,2.1194235384093627e+116,2,100,100,25096
16,0.28,100.0,1e-06,0.001,1.0,4.761529063499666e-05,3.545448292015218e-05,1000,100,100,27050
16,0.28,100.0,1.4649382061914714e-06,0.0012103463166348181,1.0,6.709617504919834e-05,5.0562063483186564e-05,826,100,100,64287
16,0.28,100.0,2.1460439479594814e-06,0.0014649382061914698,1.0,0.00010198279719132871,8.118543129649438e-05,683,100,100,24981
16,0.28,100.0,3.1438217715318246e-06,0.0017730825619614629,0.9998999834060669,0.00015130436260529337,0.00011195132805621888,564,100,100,64302
16,0.28,100.0,4.605504626573514e-06,0.0021460439479594807,1.0,0.0002113211480743928,0.00016814708291123615,466,100,100,45830
16,0.28,100.0,6.7467796862591274e-06,0.002597456387749201,0.9995999932289124,0.0003094061758558553,0.00023469728362696202,385,100,100,47780
16,0.28,100.0,9.883615331157482e-06,0.0031438217715318217,0.9998999834060669,0.00047456150666804435,0.0003662153547120347,318,100,100,37799
16,0.28,100.0,1.4478885713912363e-05,0.0038051131013298886,0.9995999932289124,0.000646667609027503,0.0005090963536551046,263,100,100,67546
16,0.28,100.0,2.1210672865390052e-05,0.004605504626573515,0.9997999668121338,0.001042853294221601,0.0007668757500731176,217,100,100,27929
16,0.28,100.0,3.1072325059538616e-05,0.005574255561017867,0.9994999766349792,0.0014138088242828474,0.0010866293500866049,179,100,100,34263
16,0.28,100.0,4.55190361349187e-05,0.0067467796862591195,0.9985999464988708,0.002366042136273245,0.0018073687566197152,148,100,100,28926
16,0.28,100.0,6.668257514305255e-05,0.008165939942410338,0.9979999661445618,0.003118255002235685,0.0024019737959419217,122,100,100,12385
16,0.28,100.0,9.768585201429122e-05,0.009883615331157482,0.9971999526023865,0.004631840241637355,0.003635865061673701,101,100,100,94313
16,0.28,100.0,0.00014310373682010125,0.011962597411101873,0.9960999488830566,0.0068215581876524085,0.005334246469065968,84,100,100,5137
16,0.28,100.0,0.0002096381315165353,0.014478885713912355,0.9941999912261963,0.009759650322644888,0.0074280307411954604,69,100,100,61632
16,0.28,100.0,0.0003071069083331647,0.0175244659928103,0.993399977684021,0.014942126145579762,0.01124843500578255,57,100,100,87833
16,0.28,100.0,0.00044989264340259425,0.02121067286539006,0.9902999997138977,0.022515580975514555,0.01713491475912419,47,100,100,80810
16,0.28,100.0,0.000659064922004935,0.02567225977597093,0.9817000031471252,0.035048330912156096,0.02690177524105465,39,100,100,93171
16,0.28,100.0,0.0009654893846056303,0.031072325059538598,0.9733999967575073,0.05474430410459678,0.04227268772543883,32,100,100,72377
16,0.28,100.0,0.0014143822871810778,0.03760827418509227,0.9531999826431274,0.09042474197849906,0.06832055019369127,27,100,100,60114
16,0.28,100.0,0.002071982650652037,0.04551903613491873,0.0015999999595806003,190.3532154084414,247.61638382014314,22,100,100,85099
16,0.28,100.0,0.0030353265475060406,0.05509379772266603,0.0,nan,nan,18,100,100,27504
16,0.28,100.0,0.004446565827708846,0.06668257514305252,0.0,nan,nan,15,100,100,73284
16,0.28,100.0,0.006513944167356084,0.08070900920811805,0.0,nan,nan,12,100,100,69522
16,0.28,100.0,0.009542525683758019,0.0976858520142913,0.0,nan,nan,10,100,100,54842
16,0.28,100.0,0.013979210457700486,0.11823371117283127,0.0,nan,nan,8,100,100,95312
16,0.28,100.0,0.020478679491876803,0.14310373682010125,0.0,nan,nan,7,100,100,60133
16,0.28,100.0,0.03,0.17320508075688773,0.0,nan,nan,6,100,100,84618
16,0.28,100.0,0.04947368421052632,0.22242680641174148,0.0,nan,nan,4,100,100,41734
16,0.28,100.0,0.06894736842105263,0.26257830912139835,0.0,nan,nan,4,100,100,12228
16,0.28,100.0,0.08842105263157896,0.29735677667001126,0.0,nan,nan,3,100,100,68688
16,0.28,100.0,0.10789473684210528,0.3284733426658932,0.0,nan,nan,3,100,100,48098
16,0.28,100.0,0.12736842105263158,0.35688712648767756,0.0,nan,nan,3,100,100,99204
16,0.28,100.0,0.14684210526315788,0.38319982419510307,0.0,nan,nan,3,100,100,94789
16,0.28,100.0,0.16631578947368422,0.4078183290065372,0.0,5.0108764308014677e+197,inf,2,100,100,5788
16,0.28,100.0,0.18578947368421053,0.4310330308505492,0.0,3.595870667776218e+213,inf,2,100,100,815
16,0.28,100.0,0.20526315789473684,0.45305977298225986,0.0,2.0872767518181223e+215,inf,2,100,100,30354
16,0.28,100.0,0.22473684210526315,0.4740641750915831,0.0,4.3590698081273386e+232,inf,2,100,100,48283
16,0.28,100.0,0.2442105263157895,0.4941766144970738,0.0,2.310666326897419e+241,inf,2,100,100,37111
16,0.28,100.0,0.26368421052631574,0.513501908980206,0.0,4.6790062586153244e+243,inf,2,100,100,67010
16,0.28,100.0,0.28315789473684216,0.5321258260382051,0.0,2.7909982375343145e+250,inf,2,100,100,81917
16,0.28,100.0,0.3026315789473685,0.5501196042201809,0.0,6.129676653299886e+261,inf,2,100,100,30440
16,0.28,100.0,0.32210526315789473,0.5675431817561504,0.0,1.549323978203127e+266,inf,2,100,100,55255
16,0.28,100.0,0.3415789473684211,0.5844475574150525,0.0,4.2491268095967865e+271,inf,2,100,100,89555
16,0.28,100.0,0.3610526315789474,0.6008765526952665,0.0,9.498799155689757e+281,inf,2,100,100,79694
16,0.28,100.0,0.3805263157894737,0.616868151057804,0.0,1.231894522196755e+282,inf,2,100,100,41418
16,0.28,100.0,0.4,0.6324555320336759,0.0,3.6397181316182074e+292,inf,2,100,100,73361
32,0.85,0.1,1e-06,0.001,1.0,2.9716539269429635e-06,2.1862593738799606e-06,1000,100,100,44318
32,0.85,0.1,1.4649382061914714e-06,0.0012103463166348181,1.0,4.213356779291644e-06,3.2361823262628035e-06,826,100,100,15053
32,0.85,0.1,2.1460439479594814e-06,0.0014649382061914698,1.0,6.284807315569197e-06,4.715182165641484e-06,683,100,100,17844
32,0.85,0.1,3.1438217715318246e-06,0.0017730825619614629,1.0,8.964993565496116e-06,6.868397789641768e-06,564,100,100,79500
32,0.85,0.1,4.605504626573514e-06,0.0021460439479594807,1.0,1.3770367508004711e-05,1.0401121955711049e-05,466,100,100,74089
32,0.85,0.1,6.7467796862591274e-06,0.002597456387749201,1.0,1.9617750126781175e-05,1.4442528506643863e-05,385,100,100,61493
32,0.85,0.1,9.883615331157482e-06,0.0031438217715318217,0.9998999834060669,2.9125831002056657e-05,2.201532695369673e-05,318,100,100,97046
32,0.85,0.1,1.4478885713912363e-05,0.0038051131013298886,1.0,4.246482545258914e-05,3.2411750174174474e-05,263,100,100,18721
32,0.85,0.1,2.1210672865390052e-05,0.004605504626573515,1.0,6.236547502303438e-05,4.62138695500098e-05,217,100,100,43883
32,0.85,0.1,3.1072325059538616e-05,0.005574255561017867,1.0,9.010170768851822e-05,6.753353451755281e-05,179,100,100,71974
32,0.85,0.1,4.55190361349187e-05,0.0067467796862591195,0.9998999834060669,0.00013613557918833977,9.996771732714481e-05,148,100,100,26182
32,0.85,0.1,6.668257514305255e-05,0.008165939942410338,0.9998999834060669,0.00021430074961626815,0.0001558545768402696,122,100,100,12186
32,0.85,0.1,9.768585201429122e-05,0.009883615331157482,0.9998999834060669,0.00028126941847240235,0.0002167954436652979,101,100,100,49492
32,0.85,0.1,0.00014310373682010125,0.011962597411101873,0.9997999668121338,0.0003979356216150336,0.0003001176714831762,84,100,100,30909
32,0.85,0.1,0.0002096381315165353,0.014478885713912355,0.9997999668121338,0.000629088779034646,0.0004674694999525757,69,100,100,29075
32,0.85,0.1,0.0003071069083331647,0.0175244659928103,0.9996999502182007,0.0009251155704501798,0.0006949373403687992,57,100,100,27419
32,0.85,0.1,0.00044989264340259425,0.02121067286539006,0.9991999864578247,0.0015053622089308191,0.001116806467880236,47,100,100,79788
32,0.85,0.1,0.000659064922004935,0.02567225977597093,0.9989999532699585,0.001957860055841411,0.0015844946456800575,39,100,100,61094
32,0.85,0.1,0.0009654893846056303,0.031072325059538598,0.998699963092804,0.0028700952894863806,0.0021895392507471616,32,100,100,36118
